Salary,Years_Experience,Age,Performance_Score,Education_Level,Department,Region,Job_Level,Gender
131838.0,17.0,107.0,1.6,PhD,Marketing,South,Senior,Female
64976.0,1.0,25.0,2.4,Bachelor,Marketing,South,Junior,Male
89483.0,8.0,30.0,4.0,Master,HR,East,Mid,Female
132962.0,16.0,39.0,1.3,Master,Finance,North,Senior,Female
93285.0,1.0,21.0,2.4,PhD,Finance,East,Junior,Female
111951.0,13.0,36.0,2.3,Bachelor,Finance,West,Senior,Female
108984.0,7.0,30.0,2.9,Master,Engineering,West,Mid,Male
69594.0,0.0,23.0,2.9,Bachelor,Engineering,North,Junior,
68552.0,0.0,22.0,3.9,Master,Sales,East,Junior,Male
93098.0,7.0,29.0,3.5,Bachelor,Finance,East,Mid,Female
105911.0,6.0,30.0,4.6,Master,Finance,South,Mid,Male
116831.0,7.0,36.0,1.7,PhD,Finance,North,Mid,Male
73571.0,0.0,23.0,2.7,Bachelor,Engineering,West,Junior,Female
97491.0,6.0,27.0,2.6,Master,Finance,West,Mid,Male
56991.0,0.0,23.0,1.5,,Sales,North,Junior,Female
103025.0,4.0,,1.7,Bachelor,Engineering,West,Mid,Male
77698.0,6.0,34.0,2.3,Bachelor,Sales,North,Mid,Female
99583.0,9.0,,3.9,Bachelor,Engineering,West,Mid,Male
71884.0,3.0,24.0,1.6,PhD,Marketing,West,Junior,Male
54426.0,2.0,25.0,2.1,Bachelor,Sales,North,Junior,Male
69763.0,1.0,21.0,3.7,Master,Sales,North,Junior,Female
73372.0,1.0,22.0,3.4,PhD,Marketing,West,Junior,Female
89425.0,4.0,21.0,1.4,PhD,,West,Junior,Male
91908.0,4.0,31.0,4.8,Master,Marketing,South,Mid,Female
66557.0,5.0,30.0,1.6,Bachelor,Sales,East,Mid,Female
93134.0,9.0,30.0,1.2,Master,HR,North,Mid,Female
101637.0,6.0,27.0,2.2,Bachelor,Finance,North,Mid,Male
106222.0,5.0,26.0,1.1,PhD,Engineering,East,Junior,Male
125270.0,16.0,30.0,1.1,Master,Marketing,,Senior,Male
101063.0,4.0,23.0,3.3,Master,Engineering,West,Junior,Female
101250.0,3.0,29.0,4.6,Bachelor,Engineering,West,Mid,Male
126330.0,17.0,31.0,2.6,Master,Marketing,South,Senior,Male
95844.0,5.0,31.0,2.2,Master,Finance,South,Mid,Male
104413.0,,23.0,4.7,PhD,Engineering,East,Junior,Male
54787.0,1.0,25.0,1.2,Bachelor,HR,East,Junior,Male
85185.0,2.0,29.0,2.9,PhD,Finance,West,Junior,Male
78278.0,4.0,30.0,2.0,Bachelor,Finance,South,Mid,Female
109544.0,3.0,32.0,2.5,Master,,South,Mid,Male
105675.0,7.0,34.0,,Master,Finance,West,Mid,Male
69201.0,1.0,25.0,3.2,Bachelor,Sales,West,Junior,Male
110366.0,13.0,35.0,2.8,,Marketing,West,Senior,Female
103637.0,3.0,25.0,5.0,,Engineering,West,Mid,Male
71770.0,0.0,25.0,1.1,Bachelor,Engineering,West,Junior,Female
63925.0,3.0,22.0,4.0,Bachelor,HR,East,Junior,
94160.0,6.0,33.0,1.2,Master,Sales,West,Mid,Female
103431.0,5.0,28.0,2.7,Master,Engineering,,Mid,
87868.0,2.0,23.0,1.8,Master,Engineering,North,Junior,Female
68381.0,4.0,21.0,4.8,Bachelor,Marketing,East,Junior,Male
,15.0,36.0,3.9,Bachelor,Engineering,South,Senior,Male
72555.0,1.0,21.0,2.9,,HR,North,Junior,Female
89073.0,6.0,21.0,4.8,Master,Engineering,East,Junior,Female
142215.0,13.0,37.0,3.9,Master,Engineering,,Senior,Male
86522.0,4.0,28.0,4.8,Master,Sales,East,Mid,Male
90481.0,7.0,37.0,3.8,Bachelor,,West,Mid,Female
78728.0,6.0,32.0,1.3,Bachelor,Sales,West,Mid,Male
101713.0,8.0,33.0,,PhD,Sales,West,Mid,Male
95399.0,5.0,29.0,4.9,Master,Finance,North,Mid,Female
127115.0,14.0,38.0,,Master,Marketing,East,Senior,Male
98264.0,0.0,22.0,4.2,PhD,Engineering,West,Junior,Male
77955.0,3.0,31.0,,PhD,Sales,South,Junior,Male
85259.0,2.0,23.0,2.8,Master,Finance,East,Junior,Male
70590.0,6.0,28.0,1.3,Bachelor,Sales,South,Mid,Female
113308.0,6.0,,2.4,PhD,Engineering,North,Mid,Male
71146.0,1.0,25.0,4.1,Master,HR,North,Junior,Female
83790.0,4.0,34.0,1.2,Bachelor,Marketing,East,Mid,
77960.0,4.0,27.0,2.3,Master,Marketing,North,Junior,Male
91513.0,4.0,21.0,3.5,Bachelor,Engineering,,Junior,Male
155921.0,15.0,35.0,4.8,PhD,Engineering,East,Senior,Male
82849.0,6.0,33.0,2.0,Bachelor,Marketing,South,Mid,Male
86511.0,0.0,30.0,1.7,Master,Engineering,West,Junior,Female
71540.0,5.0,23.0,1.8,Master,Marketing,East,Junior,Male
64787.0,,27.0,1.9,Master,Marketing,East,Junior,Female
110195.0,7.0,25.0,3.6,Master,Engineering,West,Mid,Male
119069.0,8.0,27.0,5.0,PhD,Finance,South,Mid,Male
109102.0,17.0,34.0,3.1,Bachelor,HR,West,Senior,Female
74169.0,9.0,31.0,2.1,Bachelor,HR,West,Mid,Female
100170.0,5.0,29.0,4.0,,Engineering,South,Mid,Female
130276.0,14.0,38.0,1.6,Bachelor,Engineering,South,Senior,Female
82678.0,7.0,33.0,,Bachelor,Sales,West,Mid,
,2.0,22.0,3.4,Bachelor,Engineering,West,Junior,Male
88361.0,8.0,30.0,1.8,Bachelor,Finance,East,Mid,Female
105176.0,8.0,25.0,2.6,Master,Engineering,South,Mid,Female
93225.0,7.0,33.0,1.9,Master,Sales,North,Mid,Male
62581.0,0.0,27.0,4.7,Bachelor,Sales,South,Junior,Male
85120.0,4.0,25.0,,Master,Marketing,West,Junior,Female
82969.0,3.0,24.0,2.8,Bachelor,Engineering,West,Junior,Male
69429.0,6.0,22.0,1.9,Master,Sales,West,Junior,Male
120574.0,14.0,33.0,1.3,Bachelor,Engineering,,Senior,Male
98502.0,3.0,30.0,,Master,,North,Mid,Male
97815.0,6.0,32.0,,Bachelor,Engineering,South,Mid,
102043.0,7.0,36.0,2.4,Bachelor,Finance,North,Mid,Male
86909.0,,28.0,4.1,Master,HR,North,Mid,Female
,17.0,38.0,1.1,Bachelor,Engineering,West,Senior,Female
99590.0,5.0,33.0,1.9,PhD,HR,North,Mid,Male
101705.0,6.0,33.0,1.5,Master,Engineering,West,Mid,Female
,6.0,28.0,,Bachelor,Finance,West,Mid,Female
130869.0,20.0,37.0,4.6,Master,Marketing,West,Senior,Male
110940.0,13.0,36.0,2.5,Bachelor,Sales,North,Senior,Male
122590.0,,35.0,3.4,Master,Sales,,Senior,Male
102356.0,0.0,28.0,4.6,PhD,Engineering,North,Junior,Male
67280.0,2.0,24.0,2.4,Bachelor,Finance,South,Junior,Female
77991.0,0.0,23.0,2.5,Master,Engineering,West,Junior,Male
77073.0,9.0,30.0,1.4,Bachelor,Marketing,East,Mid,Female
90320.0,8.0,30.0,,Master,Sales,East,Mid,Male
66922.0,2.0,23.0,4.0,Bachelor,Finance,East,Junior,Female
97428.0,4.0,27.0,4.4,Bachelor,Engineering,East,Mid,Male
84381.0,1.0,28.0,3.9,,Marketing,East,Junior,Male
105587.0,14.0,36.0,1.0,Bachelor,Sales,North,Senior,Male
65542.0,3.0,21.0,1.5,Master,HR,South,Junior,Male
115517.0,5.0,29.0,3.9,Master,Engineering,North,Mid,Female
122517.0,9.0,36.0,4.8,Master,Engineering,West,Mid,Male
109944.0,8.0,27.0,3.8,Master,,South,Mid,Female
60109.0,0.0,26.0,1.9,Master,HR,South,Junior,Female
125699.0,14.0,37.0,1.4,Bachelor,Engineering,South,Senior,Male
104549.0,6.0,30.0,4.5,PhD,Marketing,South,Mid,Male
135175.0,17.0,40.0,1.4,Master,Engineering,East,Senior,Female
121574.0,13.0,32.0,1.6,Bachelor,Finance,West,Senior,Male
92343.0,7.0,27.0,3.4,Bachelor,Finance,South,Mid,Female
125705.0,17.0,,1.8,Master,Marketing,South,Senior,Male
122949.0,15.0,38.0,,PhD,Sales,East,Senior,Male
145555.0,11.0,38.0,1.6,PhD,Engineering,North,Senior,Male
158709.0,14.0,40.0,4.8,PhD,Engineering,,Senior,Female
128687.0,16.0,35.0,1.5,Bachelor,Engineering,North,Senior,Male
108052.0,8.0,33.0,4.7,PhD,Marketing,West,Mid,Female
70982.0,0.0,,2.3,PhD,Marketing,North,Junior,Male
125531.0,15.0,38.0,4.3,Bachelor,Finance,South,Senior,Female
81456.0,8.0,31.0,4.8,Bachelor,Sales,East,Mid,Male
61433.0,3.0,27.0,3.1,Bachelor,Marketing,East,Junior,Female
74455.0,3.0,22.0,4.1,Master,Sales,North,Junior,Male
84565.0,11.0,31.0,2.1,Bachelor,Marketing,East,Mid,Female
94379.0,6.0,35.0,2.5,,Engineering,South,Mid,Female
64666.0,2.0,25.0,3.2,Bachelor,Sales,North,Junior,Female
57208.0,0.0,23.0,4.4,Bachelor,Sales,South,Junior,Female
80906.0,5.0,36.0,3.5,Bachelor,HR,West,Mid,Female
62851.0,1.0,24.0,1.1,Master,Finance,South,Junior,Female
80511.0,8.0,34.0,2.2,Bachelor,Sales,South,Mid,Male
136198.0,13.0,36.0,4.5,PhD,Engineering,South,Senior,Male
129120.0,17.0,41.0,2.0,PhD,Sales,South,Senior,Male
86605.0,0.0,22.0,2.5,PhD,Marketing,West,Junior,Female
93782.0,3.0,24.0,2.6,Master,Engineering,North,Junior,Male
67262.0,8.0,28.0,1.6,,HR,South,Mid,Female
93484.0,,35.0,2.4,Bachelor,Finance,,Mid,Female
76420.0,3.0,23.0,4.3,Bachelor,Finance,East,Junior,Male
118032.0,5.0,26.0,4.4,PhD,Engineering,South,Mid,Male
127752.0,14.0,38.0,3.3,Bachelor,Finance,South,Senior,
364545.0,13.0,39.0,3.7,Master,HR,East,Senior,Female
89127.0,,29.0,3.1,Master,Sales,North,Mid,Male
76889.0,1.0,21.0,1.2,PhD,Marketing,West,Junior,
56784.0,3.0,27.0,3.8,Master,HR,South,Junior,Female
74849.0,2.0,27.0,5.0,Master,Sales,East,Junior,Female
62563.0,3.0,21.0,1.9,Bachelor,Sales,East,Junior,Male
91000.0,6.0,27.0,4.9,,Sales,South,Mid,Male
94967.0,7.0,29.0,5.0,Bachelor,Marketing,North,Mid,
94794.0,5.0,22.0,,PhD,Engineering,North,Junior,Male
124002.0,12.0,39.0,4.7,Master,Finance,South,Senior,Female
77246.0,3.0,35.0,3.7,Bachelor,Marketing,East,Mid,Female
101850.0,8.0,28.0,2.9,PhD,Marketing,South,Mid,Female
135352.0,13.0,42.0,2.4,Bachelor,Engineering,West,Senior,Female
97007.0,4.0,25.0,3.5,PhD,Marketing,West,Mid,Male
152882.0,16.0,39.0,4.4,PhD,Engineering,North,Senior,Male
80176.0,0.0,22.0,1.1,Master,Engineering,West,Junior,Female
84931.0,5.0,25.0,3.1,Bachelor,Marketing,East,Junior,Male
81161.0,7.0,24.0,3.6,Bachelor,Sales,West,Mid,Female
98420.0,6.0,26.0,1.1,PhD,, South,Mid,Female
96807.0,0.0,25.0,4.6,PhD,,East,Junior,Male
84898.0,7.0,28.0,4.8,Bachelor,Sales,North,mid,Female
72253.0,0.0,23.0,3.4,Bachelor,Engineering,North,Junior,Male
87380.0,2.0,35.0,1.5,Bachelor,Finance,West,Mid,Male
107246.0,3.0,30.0,4.7,PhD,Marketing,North,Mid,Female
83750.0,9.0,32.0,4.2,Bachelor,Marketing,South,Mid,Male
77581.0,5.0,27.0,1.1,Bachelor,Sales,,Mid,Male
127331.0,12.0,33.0,3.3,Master,Engineering,South,Senior,Female
64211.0,1.0,23.0,1.5,,Finance,South,Junior,
140527.0,19.0,33.0,1.6,PhD,Engineering,South,Senior,Male
69691.0,4.0,21.0,1.8,Bachelor,Sales,South,Junior,Male
84232.0,5.0,30.0,2.6,Bachelor,Marketing,East,Mid,Male
107667.0,5.0,29.0,4.5,Master,Engineering,East,Mid,Male
109553.0,13.0,39.0,1.1,Bachelor,HR,South,Senior,Male
111547.0,13.0,39.0,3.8,Bachelor,Marketing,,Senior,Female
140595.0,16.0,34.0,4.9,Bachelor,Engineering,North,Senior,Male
86412.0,1.0,21.0,3.6,Bachelor,Engineering,North,Junior,Female
153568.0,12.0,31.0,4.3,PhD,Engineering,East,Senior,Female
68882.0,0.0,22.0,4.6,Bachelor,Finance,North,Junior,Female
87263.0,6.0,26.0,3.9,PhD,Marketing,East,Junior,Female
94785.0,,28.0,3.6,Master,Engineering,East,Junior,Female
88793.0,5.0,30.0,1.1,Bachelor,Engineering,West,Mid,Female
7057.0,9.0,34.0,3.1,Bachelor,Marketing,East,Mid,Male
69828.0,0.0,25.0,2.9,Master,Marketing,North,Junior,Male
62705.0,1.0,24.0,3.1,Bachelor,Sales,West,Junior,Female
86212.0,6.0,28.0,2.7,Bachelor,Sales,North,Mid,Female
137950.0,15.0,30.0,4.6,,Engineering,East,Senior,Female
95713.0,5.0,33.0,4.6,Master,Marketing,East,Mid,Male
92496.0,7.0,29.0,1.5,Master,Finance,South,Mid,Male
93827.0,3.0,34.0,3.1,Bachelor,Engineering,East,Mid,Female
121111.0,14.0,35.0,4.8,Master,Marketing,West,Senior,Female
122789.0,17.0,45.0,3.4,Master,Sales,East,Senior,Female
87544.0,9.0,29.0,4.2,Bachelor,Sales,South,Mid,Female
106224.0,5.0,27.0,2.5,PhD,Engineering,East,Mid,Female
109836.0,11.0,37.0,2.5,,HR,East,Senior,Female
130153.0,10.0,38.0,2.3,PhD,Sales,East,Senior,Male
61322.0,3.0,23.0,1.1,Bachelor,Marketing,South,Junior,Male
102888.0,7.0,28.0,4.7,PhD,Sales,North,Mid,
131700.0,15.0,32.0,2.4,Master,Engineering,East,Senior,Female
119777.0,10.0,27.0,2.5,Master,Engineering,West,Mid,Male
90373.0,7.0,33.0,4.0,Master,HR,South,Mid,Male
95935.0,7.0,27.0,3.1,Bachelor,Engineering,West,Mid,Female
75794.0,0.0,21.0,2.4,PhD,Marketing,East,Junior,Female
76632.0,5.0,21.0,4.5,Master,Sales,South,Junior,Female
110329.0,14.0,37.0,4.3,Bachelor,Sales,East,Senior,Female
79625.0,5.0,27.0,4.9,Bachelor,Sales,West,Mid,Female
114203.0,15.0,37.0,3.6,Bachelor,Sales,South,Senior,Male
141138.0,19.0,35.0,3.8,Master,Engineering,North,Senior,Male
93033.0,11.0,33.0,2.3,Master,Sales,North,Mid,Female
110024.0,13.0,39.0,1.4,Bachelor,Marketing,North,Senior,Female
50815.0,4.0,30.0,1.4,Bachelor,Marketing,East,Junior,Male
107115.0,7.0,28.0,3.6,Master,Engineering,South,Mid,Male
93962.0,8.0,29.0,1.5,Master,Sales,West,Mid,Male
113951.0,7.0,33.0,4.6,Bachelor,Engineering,West,Mid,Female
83183.0,3.0,25.0,3.8,Bachelor,Engineering,East,Junior,Female
71669.0,4.0,21.0,1.9,Bachelor,Engineering,East,Junior,Female
84940.0,0.0,25.0,2.1,PhD,Finance,West,Junior,Female
117005.0,7.0,31.0,3.8,Master,Engineering,,Mid,Male
150169.0,12.0,32.0,4.3,PhD,Engineering,East,Senior,Male
134040.0,14.0,36.0,4.4,Bachelor,Engineering,South,Senior,Female
95633.0,2.0,24.0,3.4,PhD,Engineering,West,Junior,Male
,0.0,28.0,1.6,Master,Marketing,South,Junior,Female
80955.0,0.0,26.0,4.3,Bachelor,Engineering,North,Junior,Male
103401.0,4.0,28.0,4.2,Bachelor,Engineering,West,Mid,Female
123057.0,13.0,35.0,4.3,Master,Marketing,North,Senior,Female
135913.0,16.0,40.0,1.6,PhD,Sales,West,Senior,Male
62696.0,3.0,21.0,3.7,Bachelor,HR,North,Junior,Male
55234.0,0.0,21.0,4.8,Bachelor,Marketing,South,Junior,Male
88885.0,4.0,28.0,2.0,Master,Engineering,West,Junior,Male
113421.0,8.0,30.0,3.9,PhD,Marketing,West,Mid,Male
140430.0,17.0,35.0,2.0,Master,Engineering,North,Senior,Female
72556.0,3.0,26.0,2.2,,Marketing,South,Mid,Female
121918.0,15.0,40.0,2.9,Bachelor,Sales,West,Senior,Female
107249.0,8.0,30.0,4.6,Bachelor,Engineering,East,Mid,Male
69091.0,0.0,23.0,1.2,PhD,Marketing,North,Junior,Female
90255.0,6.0,25.0,5.0,Master,Finance,West,Junior,Male
79839.0,0.0,24.0,4.1,Master,Finance,South,Junior,Male
115276.0,16.0,38.0,2.4,Bachelor,Marketing,South,Senior,Male
130354.0,16.0,34.0,2.4,PhD,Sales,South,Senior,Female
133793.0,15.0,34.0,2.9,Master,Engineering,South,Senior,Female
103440.0,4.0,26.0,4.5,PhD,Engineering,North,Junior,Male
122670.0,18.0,39.0,1.1,Master,Sales,West,Senior,Female
72372.0,0.0,25.0,3.2,Master,Sales,North,Junior,Female
76277.0,2.0,22.0,1.2,Master,Finance,North,Junior,Male
79139.0,8.0,32.0,1.5,Bachelor,Sales,South,Mid,Male
98039.0,3.0,28.0,3.8,PhD,Sales,East,Mid,Female
108709.0,17.0,41.0,1.9,Bachelor,Sales,South,Senior,Female
90611.0,10.0,27.0,1.2,Master,HR,East,Mid,Male
83344.0,4.0,22.0,1.7,PhD,Marketing,North,Junior,Female
46255.0,2.0,23.0,1.8,Bachelor,Marketing,South,Junior,Female
71569.0,5.0,26.0,4.1,Master,Sales,South,Junior,Female
76586.0,2.0,23.0,3.5,Master,HR,North,Junior,Male
90582.0,0.0,24.0,3.9,Master,Engineering,South,Junior,Male
114512.0,5.0,28.0,2.5,master,Finance,West,Mid,Male
72350.0,1.0,24.0,1.5,Master,Marketing,East,Junior,Female
123335.0,14.0,37.0,4.2,Master,,East,Senior,Male
82147.0,,27.0,1.6,Bachelor,Sales,East,Mid,Male
57819.0,1.0,24.0,2.5,Bachelor,Marketing,South,Junior,Female
,,30.0,2.0,Bachelor,Engineering,West,Mid,Female
112024.0,63.0,37.0,2.2,Master,Finance, South,Mid,Female
87811.0,7.0,28.0,3.4,Bachelor,Sales,East,Mid,Female
7096.0,3.0,21.0,1.7,Master,Sales,South,Junior,Male
133601.0,10.0,38.0,2.8,Bachelor,Engineering,East,Senior,Male
72039.0,2.0,21.0,3.6,Master,Sales,North,Junior,Female
122959.0,17.0,34.0,4.5,Bachelor,Sales,East,Senior,Male
71319.0,4.0,21.0,2.5,Master,Sales,North,Junior,Male
129686.0,17.0,35.0,2.3,Master,Marketing,North,Senior,Female
102794.0,7.0,27.0,2.5,PhD,Sales,North,Mid,Female
107258.0,7.0,26.0,3.0,Master,Finance,East,Mid,Female
66188.0,0.0,23.0,2.3,Master,Marketing,West,Junior,Male
80053.0,3.0,21.0,2.0,PhD,HR,East,Junior,Male
121706.0,13.0,39.0,2.5,,Engineering,South,Senior,Male
112020.0,16.0,36.0,4.1,Bachelor,Sales,South,Senior,Male
93773.0,7.0,28.0,2.0,PhD,Sales,West,Mid,Male
99587.0,7.0,31.0,4.4,Master,Marketing,West,Mid,
78806.0,4.0,25.0,2.1,Bachelor,Finance,West,Junior,Female
110954.0,8.0,,3.4,Master,Engineering,North,Mid,Female
106978.0,2.0,,4.9,PhD,Engineering,West,Junior,Female
90528.0,1.0,28.0,4.8,PhD,Finance,West,Junior,Female
115092.0,10.0,26.0,2.7,PhD,Engineering,West,Mid,
85015.0,7.0,32.0,1.3,Bachelor,Marketing,,Mid,Female
68852.0,3.0,21.0,4.6,Bachelor,Marketing,South,Junior,Female
52327.0,2.0,27.0,,Bachelor,HR,South,Junior,Female
109910.0,5.0,27.0,4.7,Bachelor,Engineering,West,Mid,Female
97441.0,2.0,21.0,3.9,PhD,Engineering,South,Junior,Male
120688.0,13.0,41.0,4.7,Bachelor,Marketing,East,Senior,Male
78348.0,2.0,26.0,,Master,Finance,South,Junior,Male
64684.0,0.0,21.0,5.0,Master,Sales,North,Junior,Female
118866.0,14.0,38.0,2.9,Master,Sales,East,Senior,Female
87604.0,6.0,27.0,2.3,Bachelor,Marketing,South,Mid,Male
66354.0,0.0,21.0,2.6,Bachelor,Finance,South,Junior,Female
76243.0,7.0,30.0,2.4,Bachelor,HR,East,Mid,Female
63775.0,1.0,22.0,2.6,Bachelor,Finance,South,Junior,Male
118293.0,77.0,27.0,4.5,PhD,Engineering,South,Mid,Female
101775.0,5.0,33.0,3.4,Master,Engineering,,Mid,Female
,8.0,27.0,3.9,Bachelor,Marketing,North,Mid,Female
94694.0,8.0,30.0,2.2,PhD,HR,East,Mid,Female
103696.0,7.0,33.0,5.0,Bachelor,Engineering,West,Mid,Female
136810.0,15.0,37.0,2.1,Master,Engineering,South,Senior,Female
77250.0,12.0,27.0,1.6,Bachelor,HR,East,Mid,Female
108432.0,78.0,30.0,4.1,Master,Engineering,East,Mid,Female
77363.0,5.0,31.0,4.4,Bachelor,Sales,North,Mid,Female
60834.0,0.0,26.0,2.6,Bachelor,Marketing,North,Junior,Female
122184.0,16.0,43.0,3.2,Bachelor,Marketing,East,Senior,Male
120656.0,18.0,36.0,,Bachelor,,North,Senior,Male
73371.0,0.0,24.0,2.2,Master,Sales,North,Junior,Male
117992.0,14.0,34.0,4.3,Bachelor,Marketing,South,Senior,Male
93366.0,6.0,31.0,4.0,Master,Marketing,North,Mid,Female
85448.0,6.0,30.0,2.9,Master,Marketing,North,Mid,Male
74653.0,0.0,23.0,,,Marketing,,Junior,Male
101477.0,8.0,28.0,,Master,Engineering,South,Mid,Male
93666.0,9.0,28.0,3.5,Bachelor,Engineering,South,Mid,Male
97057.0,0.0,24.0,4.7,Master,Engineering,East,Junior,Male
123897.0,10.0,27.0,3.9,PhD,Engineering,North,Mid,Female
131944.0,18.0,37.0,,Master,Marketing,West,Senior,Male
77540.0,0.0,30.0,1.2,Master,HR,West,Mid,Female
80727.0,2.0,25.0,4.7,Master,,South,Mid,Female
75864.0,6.0,26.0,2.2,Bachelor,HR,North,Mid,Female
66681.0,4.0,22.0,2.2,Master,Sales,West,Junior,Female
144827.0,15.0,,2.9,PhD,Sales,East,Senior,Male
107112.0,15.0,35.0,2.7,Bachelor,Sales,North,Senior,Female
121834.0,8.0,29.0,4.8,PhD,Engineering,North,Mid,Female
69148.0,0.0,21.0,1.7,Bachelor,Engineering,North,Junior,Female
70689.0,4.0,21.0,3.8,Bachelor,Marketing,,Junior,Male
80130.0,1.0,21.0,1.4,PhD,Finance,South,Junior,Female
97205.0,3.0,,2.1,Master,Engineering,South,Mid,Male
98708.0,0.0,21.0,3.9,PhD,Engineering,East,Junior,Male
110875.0,7.0,32.0,4.2,PhD,HR,West,Mid,Female
96047.0,6.0,31.0,2.9,Bachelor,Engineering,North,Mid,Female
58443.0,1.0,23.0,4.2,Master,HR,East,Junior,
83512.0,7.0,32.0,4.7,Bachelor,HR,East,Mid,Female
80088.0,2.0,33.0,,Bachelor,Finance,South,Junior,Male
109923.0,12.0,39.0,2.4,Bachelor,Sales,,Senior,Female
99064.0,9.0,26.0,,Master,Marketing,North,Mid,Male
69358.0,1.0,28.0,3.9,Master,Sales,West,Junior,Male
85859.0,2.0,24.0,3.6,Master,Marketing,West,Junior,Male
127571.0,15.0,44.0,,Master,Sales,West,Senior,Male
93177.0,6.0,28.0,1.9,Bachelor,Engineering,East,Mid,Female
94939.0,8.0,33.0,3.5,Master,Marketing,North,Mid,Male
61251.0,2.0,23.0,2.7,Bachelor,Marketing,South,Junior,Male
81168.0,7.0,37.0,1.5,Bachelor,HR,East,Mid,Female
57261.0,0.0,23.0,3.6,Master,HR,East,Junior,
125255.0,16.0,47.0,3.8,Master,Marketing,South,Senior,Female
147314.0,14.0,39.0,2.5,PhD,Engineering,South,Senior,Female
95768.0,8.0,32.0,4.3,Master,HR,West,Mid,Male
126419.0,18.0,43.0,1.3,Master,Marketing,South,Senior,Male
86754.0,3.0,21.0,3.0,Master,,South,Junior,Male
59153.0,2.0,26.0,4.8,Bachelor,Finance,South,Junior,Male
331692.0,1.0,23.0,1.8,Bachelor,Engineering,South,Junior,Male
51342.0,7.0,24.0,1.7,,HR,West,Junior,Male
129374.0,15.0,38.0,2.5,Bachelor,Engineering,East,Senior,Female
67095.0,2.0,25.0,,Bachelor,Sales,North,Junior,Female
133257.0,14.0,39.0,1.9,PhD,Marketing,North,Senior,Male
136227.0,13.0,36.0,4.8,,Engineering,,Senior,
89027.0,3.0,30.0,2.4,Master,HR,North,Mid,Male
80799.0,5.0,21.0,1.2,Bachelor,Engineering,North,Junior,Male
80845.0,0.0,26.0,4.6,Bachelor,Engineering,East,Junior,
74387.0,1.0,29.0,2.8,Bachelor,Marketing,North,Junior,Female
82464.0,6.0,30.0,3.9,Master,HR,North,Mid,Female
91618.0,,25.0,2.5,Bachelor,Finance,East,Mid,Female
94180.0,5.0,32.0,4.7,Master,HR,North,Mid,Male
125995.0,15.0,35.0,2.2,Master,Marketing,,Senior,Male
88197.0,8.0,30.0,,Master,Sales,East,Mid,Female
78245.0,,,4.3,Bachelor,,West,Junior,Male
136357.0,12.0,39.0,2.0,bachelor,Engineering,North,Senior,Male
72539.0,0.0,27.0,4.2,Master,Marketing,West,Junior,Male
79587.0,2.0,24.0,,Master,Marketing,North,Junior,Male
114149.0,15.0,38.0,4.9,Bachelor,Sales,South,Senior,Female
117947.0,14.0,40.0,4.7,Bachelor,HR,,Senior,Male
110785.0,16.0,37.0,2.6,Bachelor,Marketing,West,Senior,Female
95223.0,0.0,21.0,3.4,PhD,Engineering,East,Junior,Male
102972.0,6.0,31.0,4.7,Bachelor,Engineering,West,Mid,Female
75618.0,1.0,21.0,,PhD,HR,North,Junior,Female
120099.0,13.0,37.0,3.5,Bachelor,HR,South,Senior,Male
79981.0,6.0,21.0,1.9,Bachelor,Finance,West,Junior,Female
81882.0,0.0,22.0,4.0,Master,Engineering,West,Junior,Female
290878.0,17.0,36.0,4.2,Bachelor,Finance,South,Senior,Female
13831.0,16.0,35.0,3.9,PhD,Engineering,South,Senior,Female
108506.0,8.0,33.0,5.0,Master,Engineering,South,Mid,Female
76455.0,2.0,27.0,2.9,Master,Finance,South,Junior,Male
104890.0,9.0,33.0,3.2,Master,,South,Mid,Female
117178.0,14.0,37.0,2.6,Master,Marketing,East,Senior,Male
116322.0,7.0,28.0,4.9,PhD,Engineering,North,Mid,
71275.0,2.0,26.0,4.7,Bachelor,Marketing,North,Junior,Female
,1.0,24.0,4.9,Master,Finance,West,Junior,Male
123310.0,15.0,38.0,4.9,Master,Sales,South,Senior,Female
97250.0,5.0,22.0,4.6,PhD,Marketing,East,Mid,Female
111695.0,5.0,32.0,4.7,Master,Engineering,East,Mid,Female
102181.0,10.0,31.0,1.5,PhD,Marketing,West,Mid,Male
85405.0,12.0,29.0,1.7,Master,Sales,South,Mid,
145040.0,16.0,40.0,4.5,Bachelor,Engineering,North,Senior,Female
70938.0,,25.0,3.9,Master,Sales,South,Junior,Male
108238.0,7.0,27.0,,Master,Engineering,East,Mid,Female
79739.0,2.0,23.0,4.1,Master,Finance,South,Junior,Male
59703.0,3.0,21.0,1.6,Bachelor,Sales,North,Junior,Male
151166.0,,42.0,,Master,Engineering,North,Senior,Male
113062.0,18.0,40.0,4.1,Bachelor,Sales,West,Senior,Female
90473.0,5.0,27.0,3.3,PhD,Sales,East,Mid,Male
61162.0,7.0,,3.1,Bachelor,HR,South,Junior,Female
70587.0,2.0,24.0,3.3,Master,Finance,South,Junior,Male
103667.0,15.0,35.0,2.6,Bachelor,Sales,West,Senior,Female
78914.0,1.0,24.0,4.2,Bachelor,Finance,West,Junior,Female
139333.0,14.0,40.0,4.6,,Marketing,West,Senior,
79201.0,3.0,26.0,2.0,Bachelor,Engineering,East,Junior,Male
105805.0,16.0,44.0,1.2,Bachelor,,South,Senior,Female
6958.0,16.0,38.0,1.8,Bachelor,Marketing,West,Senior,Female
